,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude,sido,gu,dong
11192,AA0000162537,교육/보건,보건시설,한의원,,,수정한의원,207165.5579,463382.9729,37.67006917,127.0812196,서울특별시,노원구,상계3.4동
11193,AA0000552440,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,201080.9586,452528.2877,37.57229713,127.0122363,서울특별시,종로구,창신2동
11194,AA0006564411,교육/보건,보건시설,한의원,,,오가닉한의원,201681.8868,446190,37.5151883,127.0190242,서울특별시,서초구,잠원동
11195,AA0009425269,산업,서비스산업,종합상품판매업,할인매장,미분류,현대그린마트,195548.3203,454875.7627,37.5934376,126.9495932,서울특별시,서대문구,홍제3동
11196,AA0003169323,레저/관광/예술,문화/예술시설,공연/연극장,야외공연장,,낙산공원놀이마당,200732.7339,453484.8094,37.58091568,127.0082954,서울특별시,종로구,이화동
11197,AA0006594764,교육/보건,보건시설,기타보건시설,약국,미분류,과연약국,203745.4994,459574.2389,37.63577347,127.0424347,서울특별시,도봉구,창3동
11198,AA0000554356,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,193795.7228,456740.1505,37.6102254,126.9297326,서울특별시,은평구,대조동
11199,AA0002108997,교육/보건,교육시설,초등교육기관,공립초등학교,,서울수암초등학교,207193.6204,460934.1478,37.6480055,127.0815135,서울특별시,노원구,중계본동
11200,AA0006648715,레저/관광/예술,문화/예술시설,극장,일반영화관,메가박스,메가박스,206596.7568,454854.5516,37.59323362,127.0746954,서울특별시,중랑구,상봉2동
11201,AA0006562313,교육/보건,보건시설,한의원,,,비앤비한의원,193577.8317,443537.9324,37.49127223,126.9273804,서울특별시,관악구,보라매동
11202,AA0002137499,교육/보건,교육시설,대학교,전문대학,캠퍼스,유한대학서울캠퍼스,189126.7105,442299.8306,37.4800752,126.8770671,서울특별시,금천구,가산동
11203,AA0007231837,교육/보건,보건시설,기타보건시설,약국,미분류,유명약국,192848.2896,441515.2857,37.47304267,126.9191506,서울특별시,관악구,난곡동
11204,AA0002109144,교육/보건,교육시설,초등교육기관,공립초등학교,,서울금화초등학교,196736.6107,452088.0089,37.5683251,126.9630608,서울특별시,서대문구,천연동
11205,AA0003248526,숙박/음식,숙박시설,기타숙박시설,,,자자백팩커스,198716.8448,451060.1417,37.55906894,126.9854774,서울특별시,중구,명동
11206,AA0000556201,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,206768.7185,450926.9055,37.55784452,127.0766063,서울특별시,광진구,군자동
11207,AA0002128644,교육/보건,교육시설,고등교육기관,사립고등학교,,중산고등학교,207123.3975,442920.6064,37.48570494,127.0805429,서울특별시,강남구,일원본동
11208,AA0009517296,산업,서비스산업,금융/보험업,일반은행,미분류,수협,209700.0407,443746.6159,37.49312389,127.1096873,서울특별시,송파구,가락1동
11209,AA0006783698,산업,서비스산업,언론/미디어,음반/비디오,,투영비디오,190054.7804,442917.9914,37.48565532,126.8875514,서울특별시,구로구,구로3동
11210,AA0006567537,교육/보건,보건시설,한의원,,,항도한의원,187718.9372,446299.8645,37.51609802,126.8610841,서울특별시,양천구,신정7동
11211,AA0003720951,산업,서비스산업,종합상품판매업,할인매장,킴스클럽마트,킴스클럽,205989.1308,460185.4328,37.64126835,127.0678589,서울특별시,노원구,중계2.3동
11212,AA0006501486,산업,서비스산업,종합상품판매업,편의점,CU,CU,194070.1957,441997.9559,37.47740021,126.9329603,서울특별시,관악구,서원동
11213,AA0000164682,교육/보건,보건시설,한의원,,,참진한의원,198633.4524,451691.9438,37.56476133,126.9845324,서울특별시,중구,명동
11214,AA0006789917,산업,서비스산업,언론/미디어,기타언론/미디어,,나비아픽쳐스,206309.7035,450519.3029,37.55417529,127.0714078,서울특별시,광진구,군자동
11215,AA0002128647,교육/보건,교육시설,고등교육기관,사립고등학교,,진선여자고등학교,204152.706,444712.5428,37.50186854,127.046964,서울특별시,강남구,역삼2동
11216,AA0006783701,산업,서비스산업,언론/미디어,음반/비디오,,파랑새비디오,192867.2563,456573.1436,37.60871396,126.9192188,서울특별시,은평구,역촌동
11217,AA0006597907,교육/보건,보건시설,기타보건시설,약국,미분류,명인약국,192981.6204,444288.0536,37.49802654,126.9206315,서울특별시,동작구,신대방2동
11218,AA0006791421,산업,서비스산업,언론/미디어,기타언론/미디어,,가인픽쳐스,192702.1167,451137.1867,37.55973511,126.9174027,서울특별시,마포구,성산1동
11219,AA0007216033,교육/보건,보건시설,기타보건시설,약국,미분류,명문약국,194001.4322,452299.5421,37.57021725,126.9320988,서울특별시,서대문구,연희동
11220,AA0006609287,교육/보건,보건시설,기타보건시설,약국,미분류,EWHA우리약국,206686.4696,458296.397,37.62424361,127.0757427,서울특별시,노원구,공릉1동
11221,AA0009513692,교육/보건,교육시설,유아교육기관,어린이집,,예쁜마음어린이집,206147.1549,462632.2459,37.66331265,127.06967,서울특별시,노원구,상계5동
11222,AA0006510360,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,207063.7594,455828.4243,37.60200465,127.0799927,서울특별시,중랑구,중화1동
11223,AA0000045521,교육/보건,교육시설,유아교육기관,어린이집,,예쁨어린이집,183047.2746,452679.4167,37.57350345,126.8080941,서울특별시,강서구,방화1동
11224,AA0000047659,교육/보건,교육시설,유아교육기관,어린이집,,수연어린이집,204027.4274,445885.3401,37.51243605,127.0455536,서울특별시,강남구,삼성2동
11225,AA0009512802,교육/보건,교육시설,유아교육기관,어린이집,,새빛어린이집,205568.4389,456340.6681,37.60663018,127.063063,서울특별시,성북구,석관동
11226,AA0000163801,교육/보건,보건시설,한의원,,,박재민한의원,210410.6416,443875.4406,37.49427687,127.1177245,서울특별시,송파구,가락본동
11227,AA0009426679,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,199537.0201,447889.2678,37.53050016,126.994762,서울특별시,용산구,이태원1동
11228,AA0009181416,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,204387.0141,454641.708,37.5913291,127.0496731,서울특별시,동대문구,회기동
11229,AA0000557434,산업,서비스산업,금융/보험업,일반은행,전북은행,전북은행,210940.0428,448734.2046,37.53804829,127.1237833,서울특별시,강동구,성내2동
11230,AA0000047188,교육/보건,교육시설,유아교육기관,어린이집,,성약어린이집,195384.8796,442341.0661,37.48049917,126.9478213,서울특별시,관악구,청룡동
11231,AA0003156351,산업,서비스산업,종합상품판매업,기타종합상품판매업,,이태리명품,198734.8066,452572.8253,37.57269818,126.9856781,서울특별시,종로구,종로1.2.3.4가동
11232,AA0006560061,교육/보건,보건시설,한의원,,,늘좋은한의원,200113.5198,447461.1643,37.52664305,127.0012842,서울특별시,용산구,보광동
11233,AA0003169655,교육/보건,보건시설,기타보건시설,약국,지역약국,동서약품,200147.6419,452331.2463,37.57052242,127.0016713,서울특별시,종로구,종로5.6가동
11234,AA0006402422,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,199930.991,456759.8215,37.61042355,126.9992184,서울특별시,성북구,정릉3동
11235,AA0006561287,교육/보건,보건시설,한의원,,,명성한의원,206332.6485,458799.7126,37.62878092,127.0717391,서울특별시,노원구,공릉1동
11236,AA0000551989,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,200872.8661,456476.7251,37.60787247,127.0098854,서울특별시,성북구,정릉2동
11237,AA0000118808,교육/보건,보건시설,병/의원,미분류,,송파큰사랑의원,210078.6422,444980.1207,37.50423377,127.1139854,서울특별시,송파구,송파1동
11238,AA0007219684,교육/보건,보건시설,기타보건시설,약국,미분류,사가정약국,207748.4219,453500.1406,37.58102151,127.0877215,서울특별시,중랑구,면목3.8동
11239,AA0000044659,교육/보건,교육시설,유아교육기관,어린이집,,우정어린이집,193917.2756,451758.8871,37.56534543,126.9311507,서울특별시,서대문구,연희동
11240,AA0006624191,교육/보건,보건시설,한의원,,,심혈한의원,209386.7281,440390.6091,37.46288924,127.1061016,서울특별시,강남구,세곡동
11241,AA0000233478,산업,서비스산업,언론/미디어,기타언론/미디어,,솔빛조선미디어,203218.2315,443979.2915,37.49526562,127.0363926,서울특별시,강남구,역삼1동
11242,AA0006558279,교육/보건,보건시설,한의원,,,강남논현한의원,201942.7567,445857.2554,37.51218974,127.0219741,서울특별시,강남구,논현1동
11243,AA0003149625,레저/관광/예술,문화/예술시설,공연/연극장,야외공연장,,제이드라운지,194400.528,450806.0914,37.55676384,126.9366278,서울특별시,서대문구,신촌동
11244,AA0000041461,교육/보건,교육시설,유아교육기관,어린이집,,부암어린이집,196739.0075,455772.4461,37.60152162,126.9630715,서울특별시,종로구,부암동
11245,AA0003897509,산업,서비스산업,종합상품판매업,시장,전통시장,까치산시장,186535.5849,447976.2072,37.53118536,126.8476681,서울특별시,강서구,화곡8동
11246,AA0002110858,교육/보건,교육시설,초등교육기관,공립초등학교,,서울개일초등학교,205112.3166,442973.9512,37.4861989,127.0578044,서울특별시,강남구,개포2동
11247,AA0000092273,교육/보건,보건시설,기타보건시설,약국,지역약국,아주약국,186074.0899,446531.2128,37.51815913,126.8424743,서울특별시,양천구,신월6동
11248,AA0002121794,교육/보건,교육시설,유아교육기관,사립유치원,,율화유치원,203394.8674,450459.7813,37.55365435,127.0384199,서울특별시,성동구,행당1동
11249,AA0002131653,교육/보건,교육시설,대학교,종합대학,부속시설,용덕관,206479.4469,450204.0802,37.55133397,127.073326,서울특별시,광진구,군자동
11250,AA0000093574,교육/보건,보건시설,기타보건시설,약국,지역약국,새봄약국,192606.1787,442837.5058,37.48495408,126.9164003,서울특별시,관악구,신사동
11251,AA0006606362,교육/보건,보건시설,한의원,,,동성한의원,200025.9969,454135.3032,37.58677688,127.0002943,서울특별시,종로구,혜화동
11252,AA0002131791,교육/보건,교육시설,대학교,종합대학,부속시설,제1공학관,194365.728,451330.1075,37.56148499,126.9362299,서울특별시,서대문구,신촌동
11253,AA0006562532,교육/보건,보건시설,한의원,,,삼일한의원,191329.3594,444030.1813,37.49568906,126.9019497,서울특별시,영등포구,대림1동
11254,AA0006783572,산업,서비스산업,언론/미디어,음반/비디오,,비디오프라자,192402.7432,457011.8382,37.61266283,126.9139535,서울특별시,은평구,구산동
11255,AA0006567915,교육/보건,보건시설,한의원,,,호담재한의원,202125.8549,459012.3907,37.63071647,127.0240833,서울특별시,강북구,미아동
11256,AA0006501755,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,194417.9741,441499.6105,37.47291224,126.9368959,서울특별시,관악구,서림동
11257,AA0000091253,교육/보건,보건시설,기타보건시설,약국,지역약국,염약국,201810.096,460633.3446,37.64532169,127.0205101,서울특별시,강북구,수유2동
11258,AA0006597845,교육/보건,보건시설,기타보건시설,약국,미분류,명생약국,209358.1902,445387.4575,37.50791147,127.1058426,서울특별시,송파구,송파1동
11259,AA0002126162,교육/보건,교육시설,고등교육기관,공립고등학교,,서울금융고등학교,184591.1475,448674.1341,37.53744323,126.8256548,서울특별시,양천구,신월3동
11260,AA0006791317,산업,서비스산업,언론/미디어,기타언론/미디어,,네버마인드,193245.8677,451223.1112,37.56051343,126.923556,서울특별시,마포구,연남동
11261,AA0002115018,교육/보건,교육시설,중등교육기관,공립중학교,,창천중학교,194620.7128,450599.1827,37.55490091,126.9391212,서울특별시,마포구,대흥동
11262,AA0002131063,교육/보건,교육시설,대학교,종합대학,부속시설,체육관,201310.7229,457099.2999,37.61348128,127.0148454,서울특별시,성북구,길음1동
11263,AA0007203580,교육/보건,보건시설,기타보건시설,약국,미분류,가은약국,195907.429,442463.8873,37.48160826,126.9537286,서울특별시,관악구,행운동
11264,AA0005535305,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,202936.4106,455399.2866,37.59816059,127.0332513,서울특별시,성북구,종암동
11265,AA0006565925,교육/보건,보건시설,한의원,,,제세한의원,203308.5179,453339.456,37.57960041,127.0374557,서울특별시,동대문구,제기동
11266,AA0002114458,교육/보건,교육시설,중등교육기관,공립중학교,,삼정중학교,183281.5599,453581.9987,37.5816399,126.8107256,서울특별시,강서구,방화3동
11267,AA0003144615,산업,서비스산업,종합상품판매업,편의점,미분류,위드미,200600.9931,444960.7777,37.50411429,127.006797,서울특별시,서초구,반포4동
11268,AA0000556591,산업,서비스산업,금융/보험업,일반은행,한국씨티은행,씨티은행,203227.4353,444506.5479,37.50001621,127.036499,서울특별시,강남구,역삼1동
11269,AA0006558346,교육/보건,보건시설,한의원,,,강영환한의원,188204.2806,449844.7803,37.548044,126.8665171,서울특별시,양천구,목3동
11270,AA0002110346,교육/보건,교육시설,초등교육기관,공립초등학교,,서울가산초등학교,190836.4681,442090.827,37.47821059,126.8964001,서울특별시,금천구,독산1동
11271,AA0000162853,교육/보건,보건시설,한의원,,,동의보감한의원,191552.7411,452253.4998,37.56978322,126.9043812,서울특별시,마포구,성산2동
11272,AA0003171721,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,스카이가든씨어터,200251.74,453636.3095,37.58228095,127.00285,서울특별시,종로구,이화동
11273,AA0000089974,교육/보건,보건시설,기타보건시설,약국,지역약국,보생약국,188875.3606,449689.2893,37.54665137,126.8741135,서울특별시,양천구,목2동
